,date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,avg,upper,lower,side,mom1,mom2,mom3,mom4,mom5,log_ret,volatility,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,log_t1,log_t2,log_t3,log_t4,log_t5,fast_mavg,slow_mavg,rsi,kdj_k,kdj_d,srsi,cci,williams,sma
228,2017-12-09 01:50:00,10967,15907.48,15907.48,15550.0,15550.0,461.612205,150.95638499999995,13,7273467.49072352,15442.978034896456,16191.720561224654,14694.235508568258,-1.0,-0.028121962881134,-0.02873264913638407,-0.006708391301959438,-0.010845711014280668,0.003290534873217732,-0.028524958609656537,0.028267660619129043,-0.015206702150462367,-0.048875825124932236,-0.1286528517727067,-0.017311617433370514,-0.20660471691907842,-0.0006285543831481277,0.022422519293384013,-0.004173960786353348,0.014190087396102058,0.031567974577541236,15635.978571428568,15417.247333333336,59.0,52.12187863889245,78.86195808954255,50.14222100257463,58.528785521137756,-47.87812136110755,1.0
239,2017-12-09 11:15:00,11080,14499.99,14561.02,14250.0,14560.49,492.97326700000013,148.794281,7,7118628.4647725485,15175.452994118543,15895.472798227622,14455.433190009464,1.0,0.009041567509954884,-0.020469876089572958,-0.03891218553651121,-0.04581131160486385,-0.03891218553651121,0.009000937262211295,0.02346573400398472,0.05980611381566945,-0.17485467256831544,-0.0027858824115055787,-0.1350556399347217,-0.1829556990087392,-0.02968322495754272,-0.019007208277420418,-0.007204344540573615,0.007204344540573615,0.008517352403261569,14919.481428571427,15313.312666666667,17.0,15.792257729808897,5.264085909936353,46.00597553999742,-146.5601597927797,-84.2077422701911,-1.0
240,2017-12-09 12:10:00,11091,14549.45,15000.03,14549.45,15000.03,508.136948,363.265959,11,7507005.054434319,15159.505449196988,15850.379578085913,14468.631320308063,1.0,0.030187170898781535,0.03950167775235247,0.009099367161415906,-0.00989966343256532,-0.017007054598595528,0.029740505051794486,0.022739591493322928,0.025610479756451865,-0.18795360364561906,0.0018915197157467019,-0.09617029090233828,-0.12033653452680167,0.009000937262211295,-0.02968322495754272,-0.019007208277420418,-0.007204344540573615,0.007204344540573615,14916.411428571428,15269.646666666667,40.0,38.14830450284578,17.980187410884948,45.06623834005939,-76.36882779507147,-61.851695497154225,-1.0
245,2017-12-09 17:10:00,11151,14100.0,14100.0,13631.94,13700.0,518.7277950000001,214.014045,8,7195785.67809967,14808.426373732453,15782.380690008556,13834.472057456349,1.0,-0.009256580850448337,-0.056019392255638234,-0.07118832978644796,-0.06466254116850279,-0.08666849332968007,-0.009299689225299446,0.023056661606151985,-0.07957002993687112,-0.23141597574093864,0.13202972158648565,-0.10169825580752836,0.011149975491556944,-0.04834996646602541,-0.016199628156661205,0.007001387575469309,-0.023808471993614688,0.029740505051794486,14428.382857142855,14784.927999999998,19.0,3.4234207045023313,7.360282167755121,39.20270142978143,-143.1431097260412,-96.57657929549767,-1.0
246,2017-12-09 17:55:00,11160,13450.93,13522.47,12699.96,13322.0,677.0756389999999,307.188599,9,8940395.51005425,14673.296703385071,15810.725815191678,13535.867591578464,1.0,-0.02759124087591236,-0.036592421174428735,-0.08206498858610312,-0.09681539630766856,-0.09046966229538644,-0.02797902884309167,0.021481913686140813,0.11225021025041532,-0.10966172722598608,0.2202266026639291,-0.07556865160847868,-0.02099518536411642,-0.009299689225299446,-0.04834996646602541,-0.016199628156661205,0.007001387575469309,-0.023808471993614688,14251.45571428571,14629.082666666665,11.0,23.03843319098821,8.820617965163576,37.8402551416653,-169.57221546155083,-76.96156680901179,-1.0
247,2017-12-09 18:30:00,11167,13760.0,14175.0,13650.14,13856.0,569.019443,229.667693,7,7889602.91268262,14598.997003073304,15742.042202580544,13455.951803566064,1.0,0.040084071460741555,0.011386861313868568,0.0020248770610356015,-0.04527041599227177,-0.06061208011102359,0.03930154782909234,0.02045939757880948,-0.009441103636872842,-0.18395140395046328,0.07132785281029778,-0.05592125677896978,-0.036972085291911455,-0.02797902884309167,-0.009299689225299446,-0.04834996646602541,-0.016199628156661205,0.007001387575469309,14088.022857142854,14536.837333333333,32.0,42.81613771800848,23.092663871166405,37.414234682005294,-92.14577530155532,-57.183862281991516,-1.0
256,2017-12-10 03:10:00,11271,13593.35,13700.76,13096.0,13175.02,561.8094530000002,225.471872,11,7548482.906313402,14179.55961461528,15233.056505056818,13126.062724173742,1.0,-0.04355432820955085,-0.024072592592592534,-0.053862604541739745,-0.0951247386683004,-0.07641133597335581,-0.044531290679460156,0.022430247266072702,-0.1079799337484792,-0.1340248776094315,0.17675985659368895,-0.18607027215598812,0.04284247369128285,0.020164217687915098,-0.031000409156808573,-0.044590695416321324,0.020469702304840354,-0.00468092076884119,13933.15571428571,13958.739333333337,29.0,21.992805788701336,34.708227680591705,36.33785964631683,-113.75532683583123,-78.00719421129865,-1.0
257,2017-12-10 03:55:00,11280,13300.0,13499.96,12647.07,12647.07,570.707443,257.75047,9,7433874.88125383,14040.242376920069,15251.648281678717,12828.83647216142,1.0,-0.04007204543143017,-0.08188106262223249,-0.06318000000000001,-0.09177626523691818,-0.13138494125016142,-0.04089704466085209,0.022362451848928617,0.03538555672191216,-0.13754928251849577,0.1998021408537329,-0.0645822796112166,0.05573367267395286,-0.044531290679460156,0.020164217687915098,-0.031000409156808573,-0.044590695416321324,0.020469702304840354,13692.45714285714,13818.542000000005,24.0,0.0,23.163988761424747,35.649732437344255,-140.6337898350862,-100.0,-1.0
258,2017-12-10 04:30:00,11287,12570.29,12799.99,12500.0,12500.0,613.797101,190.437503,7,7761757.29673171,13900.220342651943,15240.850998534237,12559.589686769648,1.0,-0.011628780421077733,-0.05123483683516228,-0.09255766614543182,-0.07407407407407407,-0.10233779962168921,-0.01169692348373097,0.021645176470678564,0.01690550673244008,-0.09635378424734146,0.16364035275387231,-0.10157069557477183,0.015816910971910347,-0.04089704466085209,-0.044531290679460156,0.020164217687915098,-0.031000409156808573,-0.044590695416321324,13440.309999999998,13684.341333333337,22.0,0.0,7.3309352629005105,35.43776784801958,-147.48074830371436,-100.0,-1.0
259,2017-12-10 05:25:00,11298,12700.0,13366.03,12700.0,13185.92,595.353238,357.293978,11,7795550.119797109,13835.28394786428,15151.916348368231,12518.651547360329,1.0,0.05487360000000008,0.04260670653360821,0.0008273232222797411,-0.04276303849442975,-0.023265185185185167,0.05342094932364638,0.022953641874465778,0.007919670701015279,-0.19166399182589602,0.025567527659613405,-0.05883633660066177,-0.05362385623752492,-0.01169692348373097,-0.04089704466085209,-0.044531290679460156,0.020164217687915098,-0.031000409156808573,13244.007142857141,13641.536000000004,40.0,30.037836322869953,10.012612107623381,36.06142464101787,-86.08417755743689,-69.96216367713005,-1.0
272,2017-12-10 15:15:00,11416,15071.06,15150.05,14795.02,15150.05,525.69807,293.708653,8,7877144.25574312,13996.831898269698,15151.100234884998,12842.563561654399,-1.0,0.010144753598837042,0.032265867202670995,0.08209696128176991,0.11928841566171156,0.12506107984714077,0.010093640978670493,0.02439740643384898,0.16241304964444067,-0.10249184964257375,-0.020998697185295186,-0.05205189672126946,0.05078923680513432,0.02166261615992937,0.04714453228525883,0.033792350807964056,0.005144187148196977,-0.03165039020267635,14246.5,13729.788666666669,81.0,91.28727332342234,92.63430697942535,46.59232779256675,147.0294296180907,-8.712726676577661,1.0
274,2017-12-10 16:30:00,11431,15400.0,15555.27,15250.05,15408.79,504.64056500000004,253.28872400000003,8,7755393.954227178,14228.060163860213,15533.993817361863,12922.126510358563,-1.0,0.010973300598233537,0.01707849149012719,0.027396502176971538,0.0498954110312404,0.10057754502651317,0.01091353078578905,0.023954643894941063,0.1559992963441049,-0.10282743585370087,-0.026581001655461567,-0.004001340266614527,0.10540927446297738,0.006020762742107166,0.010093640978670493,0.02166261615992937,0.04714453228525883,0.033792350807964056,14715.835714285717,14060.749333333337,84.0,94.23323087772015,91.11462391532126,50.154639482525674,132.4102889991338,-5.766769122279855,1.0
275,2017-12-10 17:25:00,11442,15360.02,15360.02,15079.19,15200.04,484.57628,213.027767,11,7376864.554163122,14316.421967145981,15633.57044535768,12999.273488934283,-1.0,-0.01354746219527947,-0.002722821972057976,0.0032996590770328904,0.013477886904166736,0.03567199264129739,-0.013640066380146365,0.024022386360767842,0.1544794262861368,-0.10547963158441598,-0.03538719620094069,-0.0149116360492551,0.07645049239759702,0.01091353078578905,0.006020762742107166,0.010093640978670493,0.02166261615992937,0.04714453228525883,14953.637142857146,14177.417333333338,77.0,86.23287828733054,89.42982556995734,51.60707510582838,102.83409483108379,-13.767121712669466,1.0
287,2017-12-11 02:55:00,11556,15922.0,16160.01,15800.03,16147.0,467.967446,277.937944,11,7492722.294961273,15050.749865421043,16297.206642223935,13804.293088618151,-1.0,0.006984092931653807,0.02520569828209629,0.05881967213114758,0.06020941548954983,0.08332774236833274,0.006959817118763922,0.024684447633281623,0.142003576743932,-0.07196829371370814,0.0056946182077761845,-0.02843186209633037,0.0007113927613060817,0.017933456588645313,0.032261497138653894,0.0013116795477490228,0.02157109637563792,0.013848553073465553,15431.005714285713,15283.428666666676,68.0,99.30260357757395,96.96814421495299,59.044584393736535,108.59100035062569,-0.6973964224260506,1.0
289,2017-12-11 04:05:00,11570,16497.99,16497.99,16027.0,16340.0,448.16084300000006,153.12275799999995,6,7287390.25075132,15298.636252414333,16707.188114072567,13890.084390756097,-1.0,-0.017556517556517548,0.01195268470923394,0.019020256301679916,0.037459658755772285,0.07147540983606548,-0.01771246112385505,0.024725115140596787,0.12902121902650043,-0.024645065301264864,-0.00493922747199273,-0.03969854270815683,0.01595288603392412,0.029594276656228047,0.006959817118763922,0.017933456588645313,0.032261497138653894,0.0013116795477490228,15912.004285714285,15438.206666666674,67.0,87.50802139037434,95.60354165598285,59.7773594505108,120.79835218691017,-12.491978609625669,1.0
307,2017-12-11 22:05:00,11786,17205.0,17210.02,16900.04,17099.97,421.66836600000016,243.47326800000002,15,7199941.013456388,16333.427179660242,17425.55020121212,15241.304158108363,-1.0,-0.005814541644815763,0.0025262533358973993,0.040265651462944474,0.05101035462134984,0.04033083795449932,-0.0058315119069227705,0.018347977434306526,0.10570462344593844,-0.18587957344361886,-0.021960810704108345,-0.0009559683676811607,-0.01905219580837532,0.008354579628845116,0.036953046912609366,0.010275829372881518,-0.010213168023689434,0.014526690899048234,16671.712857142862,16490.928000000007,76.0,76.48097736843268,86.7536119767531,61.34991222120567,150.00983292357864,-23.51902263156732,1.0
334,2017-12-13 03:45:00,12142,15299.97,15521.07,15299.97,15500.0,494.188556,350.75416599999994,11,7612663.905910141,16195.300783109658,17023.94534441895,15366.656221800366,1.0,0.038875387232422565,-0.032772174789924335,-0.04779515432168924,-0.04566992739703091,-0.06148201072937998,0.03813876963305951,0.01862684980581999,-0.08353581250796313,-0.15204747751330083,0.12363239085546468,-0.22896390820877918,0.028073557906137907,-0.07145998090080674,-0.015653882037796052,0.002229413985055828,-0.016707575709446587,-0.0004298094073345027,16000.404285714296,16220.113333333338,12.0,31.85137999582653,13.79923230167852,43.808919708891885,-162.96588490736227,-68.14862000417347,-1.0
335,2017-12-13 04:35:00,12152,15533.22,15700.0,15530.0,15700.0,476.48366200000004,238.56714100000002,10,7428869.918759549,16150.2734391906,16970.107385751373,15330.439492629828,1.0,0.012903225806451646,0.05228023093864742,-0.020291815754955644,-0.03550864018390454,-0.03335599097634745,0.012820688429060922,0.018143233298166805,-0.08847953098457205,-0.20850101840390392,0.030481676597808562,-0.19530425696237946,0.04363598600564464,0.03813876963305951,-0.07145998090080674,-0.015653882037796052,0.002229413985055828,-0.016707575709446587,15882.904285714296,16161.436666666672,21.0,42.8342357579818,24.89520525126957,43.57545060557916,-110.85059190821295,-57.16576424201819,-1.0
350,2017-12-13 18:40:00,12321,15180.01,15228.96,14866.0,15147.67,495.770651,270.09566199999995,8,7494133.01536201,15869.391631769662,16515.291306436513,15223.491957102813,1.0,-0.012793942640696887,-0.031355032612866096,-0.045965102774495725,-0.04950905709344733,-0.060787844291253834,-0.012876489951029413,0.017950675584312837,-0.03304072848944456,-0.11419543961867497,-0.0940054490438456,-0.07984488420487691,-0.07528388092335454,-0.018980635003174484,-0.015197903347726083,-0.0037216175645564675,-0.011937241505528107,-0.0035261288244754496,15750.985714285725,15862.12266666667,19.0,18.85341365461848,13.330926321556634,42.87286638462772,-155.87921164187122,-81.14658634538152,-1.0
351,2017-12-13 19:35:00,12332,15194.58,15600.6,15194.58,15506.51,469.27165199999996,278.04021800000004,11,7241953.35795566,15836.402392517874,16472.775870393318,15200.028914642431,1.0,0.02368945190910554,0.010592427779493985,-0.008408364240951482,-0.023364538957063696,-0.026992447611422166,0.023413211001770406,0.01828904440044225,-0.049336278186095574,-0.1400832198831208,-0.11372913101257584,-0.08256910463678174,-0.09244292044602538,-0.012876489951029413,-0.018980635003174484,-0.015197903347726083,-0.0037216175645564675,-0.011937241505528107,15654.054285714297,15824.890000000005,36.0,42.872155287817954,23.284295353238928,42.59174259659018,-77.19360056738137,-57.12784471218205,-1.0
352,2017-12-13 20:20:00,12341,15697.7,15825.0,15611.87,15743.47,483.989846,262.236877,9,7613660.40068123,15827.953993198065,16436.1002621453,15219.80772425083,1.0,0.015281323779496425,0.03933278187338374,0.02603561787749986,0.006744468602122966,-0.008440256262328805,0.015165740375490344,0.01830024715119258,-0.015002586379266545,-0.16298375542155702,-0.17759797555108411,-0.10943477947651106,-0.09204852391090795,0.023413211001770406,-0.012876489951029413,-0.018980635003174484,-0.015197903347726083,-0.0037216175645564675,15599.112857142869,15812.588000000005,45.0,58.73293172690759,40.15283355644814,42.48708702331337,-12.520142250084714,-41.26706827309241,-1.0
368,2017-12-14 09:35:00,12500,16100.0,16182.8,15950.06,15979.0,466.725182,248.975976,11,7496887.8893925715,15855.60759300216,16251.511927304782,15459.703258699537,-1.0,-0.007515527950310519,0.009897998974870426,0.03212046206752217,0.02329912303284365,0.013252369529252128,-0.007543911833167272,0.017410504360547342,-0.04376714440310927,-0.147496551231675,-0.13300876914581142,0.03405216500464904,-0.14604516592984668,0.01739324647239826,0.02176605241771057,-0.00858354494581448,-0.009866517044031298,-0.006033753866727665,15804.82142857144,15888.884666666674,67.0,54.12159073594391,56.73840971063196,46.86127958221937,59.75749967579997,-45.87840926405609,-1.0
373,2017-12-14 14:40:00,12561,16325.31,16379.98,16160.0,16160.0,464.34750499999996,141.673709,14,7557814.747494341,15966.420353802312,16373.577031445948,15559.263676158676,-1.0,-0.010125994544667116,-0.004588379431691436,0.004235687155726087,0.01948632020954988,0.011327367169409852,-0.010177611169496004,0.01681861488608803,0.002839919530962367,-0.16643694921101934,-0.16201517837301163,0.05406995412875019,-0.1401187409274308,0.005578672813619789,0.008825680239450406,0.0150721509219931,-0.008035199869867782,-0.007543911833167272,16105.965714285727,15910.574000000002,72.0,72.13595950142513,81.26025329181051,47.50512917011711,90.98965714403832,-27.864040498574873,1.0
374,2017-12-14 15:25:00,12570,16015.93,16025.55,15781.86,15930.0,470.496974,208.600984,9,7485396.52192394,15963.109412547557,16351.651493750958,15574.567331344157,-1.0,-0.01423267326732669,-0.024214547840132883,-0.01875574779374034,-0.01005727126295064,0.004976304513498064,-0.014334929170992439,0.016569860615079954,0.028607527010425945,-0.14565185217996254,-0.16385416897025584,0.03666923728289407,-0.13363418819941097,-0.010177611169496004,0.005578672813619789,0.008825680239450406,0.0150721509219931,-0.008035199869867782,16081.680000000011,15904.534000000003,50.0,47.675160590462454,69.84267097743947,47.83768288790406,-11.725773481798932,-52.324839409537546,1.0
384,2017-12-15 02:20:00,12701,16898.5,17286.0,16898.5,17286.0,420.106559,285.236471,12,7187378.07537642,16291.979619254242,16950.411806183136,15633.547432325347,-1.0,0.029223247846556166,0.04967209132863726,0.06492624803552949,0.062119815668202794,0.0713349418438538,0.02880438943943986,0.012606462670388143,0.26229354359111573,-0.19203669249460326,-0.2430500665801974,0.12802051075809406,-0.09545198917282571,0.01967343198334781,0.01442772466979747,-0.002638808856772812,0.008638742820215484,-0.011399904261542915,16501.615714285723,16331.060000000001,85.0,100.0,95.12060202734966,54.77993192613017,186.24043296150094,-0.0,1.0
385,2017-12-15 02:55:00,12708,17323.0,17720.0,17323.0,17448.97,443.59181500000005,240.625741,7,7778807.247748281,16397.1605629584,17206.780822304732,15587.540303612068,-1.0,0.009427860696517465,0.03892662125287072,0.05956825358270601,0.07496622435407363,0.07213333333333338,0.009383695787933632,0.012556535576990744,0.25446495221727716,-0.1531228766846865,-0.2400600287644501,0.14131521078425438,-0.07667222740250403,0.02880438943943986,0.01967343198334781,0.01442772466979747,-0.002638808856772812,0.008638742820215484,16662.897142857157,16421.535333333333,89.0,86.01597407824002,90.45926005342967,55.99381811269121,191.53229113421267,-13.984025921759983,1.0
386,2017-12-15 03:35:00,12716,17579.98,17579.98,17091.17,17250.98,432.273949,132.246958,8,7487547.525480512,16474.780511780365,17333.985176504226,15615.575847056505,-1.0,-0.011346801559060649,-0.0020259169269929433,0.027138127047089178,0.04754554287102253,0.06276879592363516,-0.011411667660524927,0.012329947122838612,0.27607984333522756,-0.22039187034139926,-0.2483497448482658,0.13548741498710862,-0.03072326481617068,0.009383695787933632,0.02880438943943986,0.01967343198334781,0.01442772466979747,-0.002638808856772812,16822.321428571442,16489.301333333333,76.0,75.80050976709626,87.27216128177889,56.680947865407795,137.42135786460332,-24.19949023290374,1.0
387,2017-12-15 04:35:00,12728,17298.0,17298.0,16883.4,17047.0,456.606258,228.777489,12,7805299.01282792,16526.800465254877,17384.15198671527,15669.448943794483,-1.0,-0.011824255781410664,-0.023036889856535958,-0.013826217748466929,0.014992983110045266,0.03515909642943882,-0.011894718289067185,0.012393837717208618,0.306838550629344,-0.24567316313403553,-0.29288084816034815,0.07788829557774417,-0.048398639077570825,-0.011411667660524927,0.009383695787933632,0.02880438943943986,0.01967343198334781,0.01442772466979747,16932.60714285716,16537.414,67.0,65.2759862548629,75.69749003339986,57.27693341654428,92.02995096249428,-34.7240137451371,1.0
393,2017-12-15 11:05:00,12806,17691.9,17975.22,17691.9,17759.7,402.524129,174.75084099999995,12,7170777.39965135,16919.36304499528,17919.07636461044,15919.64972538012,-1.0,-0.002260681777578877,0.015304139034987507,0.0500254529050308,0.03494755244755243,0.03359412238170645,-0.0022632409763794215,0.01323758847043657,0.23948420181009153,-0.2635661327525497,-0.14165517382134946,0.09881191634654973,-0.14072908745184567,0.017451452955167923,0.03362619275877243,-0.014463653267915433,-0.0013085839898199225,0.007915442880849,17336.38571428573,17016.397333333334,76.0,88.30456323903687,91.31427028442852,62.11196997974179,114.84169344518156,-11.695436760963137,1.0
394,2017-12-15 12:20:00,12821,17723.31,17973.0,17723.31,17801.02,457.278218,196.840527,15,8170540.09494872,16999.513677268435,18029.241637842242,15969.785716694627,-1.0,0.002326615877520366,6.067436182388697e-05,0.017666361765378502,0.05246845879556017,0.03735547785547788,0.002323913497589203,0.013235030874729044,0.24068728845638634,-0.25936836817103226,-0.1312131191646446,0.10585855969062566,-0.1375582177690581,-0.0022632409763794215,0.017451452955167923,0.03362619275877243,-0.014463653267915433,-0.0013085839898199225,17444.102857142872,17127.46466666667,76.0,90.18713173578483,92.83056499160733,63.13875885455686,105.7084115231907,-9.812868264215174,1.0
410,2017-12-16 16:00:00,13153,18490.0,18787.5,18490.0,18600.0,387.71908100000013,249.60652100000004,12,7234847.891986519,17652.025824321965,18561.435967665013,16742.615680978917,-1.0,0.008512714851163006,0.029996145820873732,0.04494382022471921,0.055266460454740374,0.07018208054903785,0.008476686018488166,0.012092648368070853,0.16615300645748377,-0.2361582388536179,-0.12928456658766918,-0.05232316787457941,-0.08553780907753225,0.021078374294575042,0.014408063108053426,0.009830180768108931,0.014035498544950897,-0.004726382526342832,17909.997142857155,17726.41266666667,80.0,87.98007577360232,93.52969759095447,59.38099436263579,190.8298399913429,-12.019924226397679,1.0
411,2017-12-16 18:15:00,13180,18800.0,18800.0,18413.02,18634.92,382.69328100000007,175.274943,27,7121636.2922026,17741.3798402927,18711.157064704024,16771.602615881373,-1.0,0.0018774193548385387,0.010406116141625343,0.031929880520447096,0.046905617977528014,0.05724763813211009,0.0018756592058011279,0.012078596744610684,0.17174983809728928,-0.241844608061264,-0.14035103534134571,-0.06170828055612241,-0.08102032146917008,0.008476686018488166,0.021078374294575042,0.014408063108053426,0.009830180768108931,0.014035498544950897,18077.477142857155,17786.406000000003,76.0,89.50146590265886,90.03018622517409,60.40548063782115,153.91675392909994,-10.498534097341135,1.0
412,2017-12-16 20:25:00,13206,18677.0,19344.98,18660.03,19153.0,381.450019,251.144396,26,7261013.51633511,17869.708945720635,18985.072462612196,16754.345428829074,-1.0,0.027801568238554397,0.029731182795698974,0.03849699072818957,0.06061914951113945,0.07601123595505621,0.02742212139556699,0.012479207309347425,0.17479584018737518,-0.201989159582107,-0.05806294047064783,-0.046658763360509475,-0.07421093029968882,0.0018756592058011279,0.008476686018488166,0.021078374294575042,0.014408063108053426,0.009830180768108931,18330.731428571442,17897.785333333337,83.0,90.93317716622825,89.47157294749654,61.68215047513633,174.54669711847302,-9.066822833771749,1.0
413,2017-12-16 23:25:00,13242,19169.99,19516.0,18958.01,19474.41,371.25063100000017,200.315544,36,7137655.426311822,18015.590859746033,19293.760577273533,16737.421142218533,-1.0,0.016781183104474406,0.045049294550231656,0.04701129032258056,0.055924198883045007,0.0784175936631979,0.01664193472705655,0.0125277298919474,0.190896107394842,-0.22346314363416508,-0.026814433929112348,0.004227599099391476,-0.06739146518793834,0.02742212139556699,0.0018756592058011279,0.008476686018488166,0.021078374294575042,0.014408063108053426,18594.807142857153,18023.877333333334,85.0,98.18258091862909,92.87240799583878,63.34652186235742,164.31713524552788,-1.8174190813709146,1.0
414,2017-12-17 01:05:00,13262,19470.0,19470.0,18880.0,19090.0,374.053808,117.715842,20,7149843.38788574,18113.26441795094,19421.157170899627,16805.371665002254,-1.0,-0.019739237286264366,-0.003289301937033362,0.02442081854926137,0.026344086021505397,0.03508106056498406,-0.019936658309925193,0.012835966130979263,0.12328716626451755,-0.2582378360424886,0.004965740905166207,-0.034564474448173683,-0.1497497828857448,0.01664193472705655,0.02742212139556699,0.0018756592058011279,0.008476686018488166,0.021078374294575042,18779.09285714287,18131.217333333334,81.0,81.38445470872789,90.1667375978618,64.00511541999583,123.14405495437296,-18.615545291272106,1.0
415,2017-12-17 02:00:00,13273,19058.31,19108.75,18849.79,18871.0,394.645565,144.72511799999998,11,7485680.39326779,18182.149470864493,19473.342735823033,16890.956205905954,-1.0,-0.011471974855945533,-0.030984764108386353,-0.01472354200386361,0.01266868867695714,0.014569892473118351,-0.011538285590697583,0.012901800437486425,0.1977523173363922,-0.25841660294123847,-0.06243069811210889,-0.05144391430665811,-0.1400707380984608,-0.019936658309925193,0.01664193472705655,0.02742212139556699,0.0018756592058011279,0.008476686018488166,18895.19000000001,18212.572,79.0,71.81449128434153,83.79384230389955,64.206353444304,90.80563780600903,-28.185508715658468,1.0
440,2017-12-18 01:15:00,13552,17200.0,17390.0,17151.0,17390.0,478.864509,127.19914,3,8251432.984146001,18684.438744807347,19753.15209387991,17615.725395734782,1.0,-0.020502973694393467,-0.049726775956284164,-0.07527495813744745,-0.07144233998666172,-0.09426611596935408,-0.02071607753312854,0.014241154167374521,0.16277560747136854,0.11402417600203123,0.22636748633594406,0.22019326356636212,-0.2952889918356989,-0.030289653948056383,-0.02725310621715593,0.004136037756744315,-0.024886942379051646,0.011082597310519304,18452.251428571446,18809.56533333334,7.0,9.759165040139163,5.1657994793157505,46.34178103688565,-196.79615601992202,-90.24083495986083,-1.0
441,2017-12-18 01:35:00,13556,17238.99,17888.0,17230.0,17789.98,458.780095,117.172007,4,8049387.953272629,18603.124313461227,19696.068014664666,17510.180612257787,1.0,0.023000575043128135,0.002026021163669567,-0.027869945355191272,-0.05400575041782796,-0.05008497984565341,0.02274004908382743,0.01380167671145973,0.04754788294817761,0.03640273889505884,0.13162141408264172,0.24046801956722771,-0.3637825155860338,-0.02071607753312854,-0.030289653948056383,-0.02725310621715593,0.004136037756744315,-0.024886942379051646,18281.0642857143,18694.217333333338,28.0,27.65189544746407,12.470353495867819,44.3082109447216,-133.0797624543884,-72.34810455253593,-1.0
442,2017-12-18 02:00:00,13561,17900.02,18235.0,17900.02,18235.0,396.04804600000006,300.77284199999997,5,7164942.403042221,18569.658466782934,19624.358324866385,17514.958608699482,1.0,0.025015205188538836,0.04859114433582512,0.027091907687333938,-0.0035519125683060038,-0.030341510157352203,0.0247074468106252,0.014021686407245847,0.11003910992444922,-0.02468663433168578,0.04012725757287725,0.145996471839681,-0.32400774917390257,0.02274004908382743,-0.02071607753312854,-0.030289653948056383,-0.02725310621715593,0.004136037756744315,18143.221428571444,18611.216000000004,39.0,48.18013325095895,28.530397912854138,43.67871285158135,-74.5337034589069,-51.819866749041054,-1.0
473,2017-12-19 10:10:00,13934,18234.89,18234.89,17540.0,17540.0,405.061518,46.858282,4,7214337.62853594,18494.27257661915,19075.670926522325,17912.874226715976,1.0,-0.036899805732697466,-0.05774862086952515,-0.0568878374018712,-0.058511320676733924,-0.059265218557253974,-0.037597828704921454,0.01422841783341665,0.0712280457157744,0.04067437504303134,-0.14560574611608385,0.04805524937137504,-0.11692151861566692,-0.02188535447439577,0.0009131220673488372,-0.0017228939310012237,-0.0008010716437780729,-0.004414484234871452,18423.938571428578,18515.126000000007,15.0,0.0,20.275758295827043,45.43555369925003,-231.9886340503188,-100.0,-1.0
474,2017-12-19 10:20:00,13936,16824.01,17500.0,16824.01,17500.0,493.886019,268.04278700000003,2,8490337.56610032,18403.884160562866,19111.21179786107,17696.556523264662,1.0,-0.0022805017103763037,-0.03909615737298777,-0.05989742675123655,-0.05903860630175284,-0.060658387220230536,-0.002283106014568048,0.014178015979776585,0.0737576857632969,0.03726366434935949,-0.14621245308830488,0.06819363519869123,-0.1229541470215314,-0.037597828704921454,-0.02188535447439577,0.0009131220673488372,-0.0017228939310012237,-0.0008010716437780729,18248.582857142865,18455.123333333344,9.0,32.09844301254997,12.706514347115577,44.135640750851046,-224.16071189962605,-67.90155698745004,-1.0
475,2017-12-19 10:40:00,13940,17410.02,17700.03,16569.95,16569.95,538.452721,125.01766,4,9260227.93521288,18237.16287323897,19291.444453472053,17182.881293005885,1.0,-0.05314571428571424,-0.05530501710376279,-0.09016407844928787,-0.10985984950838013,-0.10904667168512738,-0.05461006699705884,0.015953121458044613,0.06842810021434596,0.1989396581255044,-0.043647566243867016,0.05631946623078129,-0.10491049408499489,-0.002283106014568048,-0.037597828704921454,-0.02188535447439577,0.0009131220673488372,-0.0017228939310012237,17952.14714285715,18329.18866666668,8.0,0.0,10.699481004183388,42.03376653536344,-197.58772028520076,-100.0,-1.0
476,2017-12-19 10:55:00,13943,17020.02,17020.02,16849.97,16852.0,440.894864,303.283259,3,7458612.402514772,18111.23897567179,19288.133567194243,16934.344384149335,1.0,0.017021777374101932,-0.03702857142857141,-0.039224629418472046,-0.0746770539456908,-0.09470808203496217,0.016878530184360585,0.016195688977259367,-0.022704152906190628,0.20589558539710162,-0.10613805941857578,0.013952411115153083,-0.0992454452154315,-0.05461006699705884,-0.002283106014568048,-0.037597828704921454,-0.02188535447439577,0.0009131220673488372,17698.13714285715,18214.055333333345,8.0,11.95101798690703,14.683153666485731,40.55851271372518,-159.07415086658696,-88.04898201309297,-1.0
